"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"core_quality_nd","Metric","N/A","","mean","0.005845","459,477","0.005897","458,085","0.000052","[-0.000098, +0.000203]","0.008943","[-1.6788%, +3.4675%]","0.495736","-","0.043322","0.000475","0.000002"
"core_quality_nd_excl_fraud","Metric","N/A","","mean","0.005298","459,477","0.005370","458,085","0.000072","[-0.000066, +0.00021]","0.013589","[-1.2528%, +3.9706%]","0.307817","-","0.043322","0.000723","0.000003"
"dashpass_paid_balance","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dashpass_signup","Metric","N/A","","mean","0.045623","475,641","0.045465","474,364","-0.000158","[-0.001045, +0.000729]","-0.003463","[-2.2906%, +1.598%]","0.727006","-","0.017445","-0.000060","-0.000051"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.101778","374,091","0.103501","372,979","0.001723","[+0.00079, +0.002656]","0.016928","[+0.7764%, +2.6092%]","0.000294","Significant","0.034587","0.001574","0.000060"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.102518","377,576","0.104182","376,426","0.001664","[+0.000736, +0.002592]","0.016230","[+0.7178%, +2.5281%]","0.000441","Significant","0.034314","0.001393","0.000057"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.005388","377,576","0.005375","376,426","-0.000013","[-0.000241, +0.000216]","-0.002333","[-4.4733%, +4.0068%]","0.914126","-","0.033758","0.000000","0.000000"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.023956","309,978","0.024645","313,993","0.000689","[+0.000102, +0.001275]","0.028742","[+0.4257%, +5.3228%]","0.021407","Significant","0.169850","0.004465","0.000117"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.023538","315,545","0.023601","319,806","0.000063","[-0.000512, +0.000637]","0.002657","[-2.1764%, +2.7078%]","0.831158","-","0.169526","0.000415","0.000011"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","3.859900","315,571","3.867919","319,829","0.008019","[-0.008417, +0.024455]","0.002078","[-0.2181%, +0.6336%]","0.338930","-","0.169520","0.000332","0.001362"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","19.792026","7,232","19.401690","7,299","-0.390336","[-0.905928, +0.125257]","-0.019722","[-4.5772%, +0.6329%]","0.137858","-","0.143977","-0.003100","-0.056237"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","18.764312","98,344","18.724179","99,037","-0.040133","[-0.147285, +0.06702]","-0.002139","[-0.7849%, +0.3572%]","0.462899","-","0.200486","-0.000441","-0.008056"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","28.146678","12,796","28.050092","13,193","-0.096587","[-0.599593, +0.40642]","-0.003432","[-2.1302%, +1.4439%]","0.706657","-","0.151291","-0.000520","-0.014515"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","43.785911","21","51.725667","30","7.939756","[-5.678752, +21.558263]","0.181331","[-12.9694%, +49.2356%]","0.253170","-","0.121694","0.022771","0.927435"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","28.063495","33,047","27.745320","33,148","-0.318174","[-0.67731, +0.040962]","-0.011338","[-2.4135%, +0.146%]","0.082490","-","0.191060","-0.002163","-0.061058"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","21.594661","141,156","21.477841","142,165","-0.116821","[-0.240687, +0.007046]","-0.005410","[-1.1146%, +0.0326%]","0.064533","-","0.190160","-0.001041","-0.022274"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","37.284987","1,384","36.083991","1,410","-1.200996","[-3.489354, +1.087362]","-0.032211","[-9.3586%, +2.9164%]","0.303646","-","0.186776","-0.005895","-0.225744"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","20.285734","212,434","20.290428","216,379","0.004694","[-0.073326, +0.082715]","0.000231","[-0.3615%, +0.4077%]","0.906126","-","0.158368","0.000039","0.000744"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.924704","315,569","0.924102","319,829","-0.000602","[-0.001643, +0.000439]","-0.000651","[-0.1777%, +0.0475%]","0.256932","-","0.169521","-0.000111","-0.000102"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.018613","310,002","0.018695","314,016","0.000082","[-0.000466, +0.000631]","0.004420","[-2.5036%, +3.3875%]","0.768700","-","0.169844","0.000816","0.000014"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.007629","309,978","0.007496","313,993","-0.000133","[-0.000478, +0.000213]","-0.017378","[-6.2644%, +2.7888%]","0.451776","-","0.169850","-0.002849","-0.000023"
"dbd_avg_o2_package","Metric","N/A","","mean","0.645839","309,979","0.645755","313,993","-0.000084","[-0.002179, +0.002011]","-0.000130","[-0.3374%, +0.3114%]","0.937557","-","0.169850","-0.000021","-0.000014"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.655569","315,571","0.655119","319,830","-0.000450","[-0.002481, +0.001581]","-0.000686","[-0.3785%, +0.2412%]","0.664140","-","0.169520","-0.000114","-0.000076"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","13.679632","7,232","13.421903","7,299","-0.257729","[-0.702096, +0.186639]","-0.018840","[-5.1324%, +1.3644%]","0.255638","-","0.143977","-0.002968","-0.037132"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.868549","98,344","11.917883","99,038","0.049334","[-0.044185, +0.142853]","0.004157","[-0.3723%, +1.2036%]","0.301162","-","0.200487","0.000858","0.009904"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","20.429530","12,796","20.418611","13,193","-0.010919","[-0.414626, +0.392789]","-0.000534","[-2.0295%, +1.9227%]","0.957725","-","0.151291","-0.000078","-0.001641"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","34.131820","21","42.090000","30","7.958180","[-2.241738, +18.158098]","0.233160","[-6.5679%, +53.1999%]","0.126214","-","0.121694","0.027434","0.929587"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","19.422054","33,047","19.257859","33,148","-0.164194","[-0.473631, +0.145242]","-0.008454","[-2.4386%, +0.7478%]","0.298338","-","0.191058","-0.001590","-0.031509"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","14.300574","141,156","14.285681","142,166","-0.014893","[-0.121115, +0.09133]","-0.001041","[-0.8469%, +0.6386%]","0.783478","-","0.190160","-0.000198","-0.002840"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","28.570115","1,384","27.321277","1,410","-1.248838","[-3.150802, +0.653126]","-0.043711","[-11.0283%, +2.286%]","0.198122","-","0.186776","-0.007950","-0.234736"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","13.329542","212,434","13.359475","216,379","0.029933","[-0.034742, +0.094607]","0.002246","[-0.2606%, +0.7098%]","0.364350","-","0.158368","0.000371","0.004743"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-10.624492","7,232","-10.883152","7,299","-0.258661","[-0.787879, +0.270558]","0.024346","[+7.4157%, -2.5465%]","0.338087","-","0.143977","0.002950","-0.037266"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.064719","98,344","-0.085711","99,037","-0.020992","[-0.055215, +0.013231]","0.324359","[+85.3149%, -20.4432%]","0.229272","-","0.200486","0.008815","-0.004214"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.525753","12,796","0.463112","13,193","-0.062640","[-0.198785, +0.073504]","-0.119144","[-37.8096%, +13.9808%]","0.367173","-","0.151291","-0.071998","-0.009414"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","2.386271","21","4.423284","30","2.037013","[-0.11979, +4.193816]","0.853639","[-5.02%, +175.7477%]","0.064154","-","0.121694","0.115013","0.237941"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-1.348812","33,047","-1.422379","33,148","-0.073568","[-0.164797, +0.017662]","0.054542","[+12.2179%, -1.3094%]","0.113988","-","0.191060","0.007767","-0.014118"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-0.751625","141,156","-0.794860","142,165","-0.043235","[-0.086322, -0.000148]","0.057522","[+11.4847%, +0.0198%]","0.049216","Significant","0.190160","0.005912","-0.008244"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","-1.075855","1,384","-1.145879","1,410","-0.070024","[-0.555015, +0.414967]","0.065087","[+51.5883%, -38.5709%]","0.777189","-","0.186776","0.012044","-0.013162"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","0.008484","212,434","0.018171","216,379","0.009687","[-0.019296, +0.03867]","1.141774","[-227.4461%, +455.8008%]","0.512430","-","0.158368","-0.002849","0.001535"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_cx_retrial","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.107529","329,328","0.109166","329,532","0.001637","[+0.000648, +0.002626]","0.015225","[+0.6027%, +2.4423%]","0.001177","Significant","0.051706","0.001641","0.000085"
"dbd_funnel_checkout_error","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_funnel_click_item","Metric","N/A","","mean","0.141276","416,476","0.141606","413,653","0.000329","[-0.000722, +0.001381]","0.002332","[-0.5107%, +0.9772%]","0.538937","-","0.059298","0.000306","0.000020"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.148915","416,476","0.148323","413,653","-0.000592","[-0.001663, +0.00048]","-0.003974","[-1.1171%, +0.3223%]","0.279111","-","0.059298","-0.000663","-0.000035"
"dbd_funnel_load_store","Metric","N/A","","mean","0.207781","416,476","0.207358","413,653","-0.000423","[-0.00171, +0.000865]","-0.002033","[-0.823%, +0.4163%]","0.520136","-","0.059298","-0.000165","-0.000025"
"dbd_funnel_payment_error","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_funnel_tap_place_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","2.727265","317,605","2.736150","321,856","0.008886","[-0.000323, +0.018094]","0.003258","[-0.0119%, +0.6635%]","0.058603","-","0.305397","0.000898","0.002718"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.026702","48,693","0.027208","47,250","0.000506","[-0.00056, +0.001573]","0.018964","[-2.0969%, +5.8898%]","0.351964","-","0.006430","0.000212","0.000003"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o2_aov","Metric","N/A","","mean","21.322612","319,031","21.274663","323,187","-0.042969","[-0.112733, +0.026795]","-0.002015","[-0.5287%, +0.1257%]","0.227359","-","0.170170","-0.000358","-0.007329"
"dbd_o2_gmv","Metric","N/A","","mean","25.798098","475,641","26.219648","474,364","0.358494","[+0.211618, +0.50537]","0.013896","[+0.8203%, +1.9589%]","0.000002","Significant","0.176245","0.002449","0.086265"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","21.382076","319,031","21.327630","323,187","-0.048930","[-0.118944, +0.021083]","-0.002288","[-0.5563%, +0.0986%]","0.170763","-","0.188822","-0.000439","-0.009264"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","37.759763","319,031","37.788039","323,187","0.069923","[-0.124259, +0.264105]","0.001852","[-0.3291%, +0.6994%]","0.480334","-","0.191197","0.000354","0.011375"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","18.549514","319,031","18.748028","323,187","0.190540","[-0.230846, +0.611926]","0.010272","[-1.2445%, +3.2989%]","0.375485","-","0.030352","0.000366","0.005676"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","0.702433","319,031","0.696358","323,187","-0.008526","[-0.039488, +0.022436]","-0.012138","[-5.6216%, +3.194%]","0.589381","-","0.036326","-0.000441","-0.001387"
"dbd_o2_subtotal","Metric","N/A","","mean","13.757176","319,031","13.765885","323,187","0.013816","[-0.044467, +0.072099]","0.001004","[-0.3232%, +0.5241%]","0.642209","-","0.170170","0.000176","0.002357"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.162031","434,040","0.165812","434,208","0.003781","[+0.002224, +0.005338]","0.023335","[+1.3723%, +3.2947%]","0.000002","Significant","0.136425","0.003183","0.000105"
"dbd_o2_vp","Metric","N/A","","mean","-0.432035","319,031","-0.449707","323,187","-0.022404","[-0.049003, +0.004195]","0.051858","[+11.3425%, -0.9709%]","0.098763","-","0.170170","0.004340","-0.003822"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.522717","475,641","-0.554234","474,364","-0.036021","[-0.06819, -0.003852]","0.068911","[+13.0453%, +0.7368%]","0.028190","Significant","0.082900","0.005713","-0.008668"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.161388","434,040","0.165239","434,208","0.003851","[+0.002296, +0.005406]","0.023862","[+1.4226%, +3.3497%]","0.000001","Significant","0.153894","0.003672","0.000107"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.000643","434,040","0.000573","434,208","-0.000070","[-0.000174, +0.000034]","-0.108865","[-27.0123%, +5.2393%]","0.185780","-","0.004626","-0.000504","-0.000002"
"dbd_order_frequency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_14d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate","Metric","N/A","","mean","1.209894","475,641","1.232435","474,364","0.019355","[+0.013331, +0.02538]","0.015998","[+1.1018%, +2.0977%]","0.000000","Significant","0.169067","0.002705","0.004658"
"dbd_order_rate_14d","Metric","N/A","","mean","1.101689","302,539","1.122290","301,652","0.017959","[+0.012354, +0.023563]","0.016301","[+1.1214%, +2.1388%]","0.000000","Significant","0.097843","0.001595","0.002748"
"dbd_order_rate_28d","Metric","N/A","","mean","2.037142","80,583","2.066367","80,582","0.026429","[+0.005653, +0.047205]","0.012974","[+0.2775%, +2.3172%]","0.012657","Significant","0.048233","0.000626","0.001079"
"dbd_order_rate_7d","Metric","N/A","","mean","0.830243","392,715","0.847970","391,600","0.016505","[+0.013062, +0.019949]","0.019880","[+1.5732%, +2.4027%]","0.000000","Significant","0.095728","0.001903","0.003279"
"dbd_post_checkout_order_rate","Metric","N/A","","mean","1.184494","475,641","1.207130","474,364","0.019757","[+0.013887, +0.025628]","0.016680","[+1.1724%, +2.1637%]","0.000000","Significant","0.187625","0.003130","0.004754"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","1.080221","302,539","1.100765","301,652","0.018245","[+0.012757, +0.023734]","0.016891","[+1.1809%, +2.1972%]","0.000000","Significant","0.108740","0.001837","0.002792"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","1.980554","80,583","2.011566","80,582","0.029436","[+0.009179, +0.049692]","0.014862","[+0.4635%, +2.509%]","0.004397","Significant","0.053149","0.000790","0.001202"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.820740","392,715","0.838266","391,600","0.016447","[+0.013049, +0.019845]","0.020039","[+1.5899%, +2.4179%]","0.000000","Significant","0.107262","0.002149","0.003267"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.516017","475,641","-0.548894","474,364","-0.037265","[-0.068992, -0.005538]","0.072217","[+13.3702%, +1.0732%]","0.021331","Significant","0.099978","0.007220","-0.008967"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.025399","475,641","0.025305","474,364","-0.000284","[-0.001375, +0.000808]","-0.011165","[-5.4151%, +3.1821%]","0.610702","-","0.030122","-0.000336","-0.000068"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.021468","302,539","0.021525","301,652","-0.000122","[-0.001163, +0.000919]","-0.005685","[-5.4167%, +4.2797%]","0.818229","-","0.016193","-0.000092","-0.000019"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","0.056588","80,583","0.054801","80,582","-0.002342","[-0.006776, +0.002093]","-0.041382","[-11.9746%, +3.6982%]","0.300665","-","0.011384","-0.000471","-0.000096"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.009503","392,715","0.009704","391,600","0.000126","[-0.000392, +0.000643]","0.013231","[-4.1222%, +6.7685%]","0.633907","-","0.009306","0.000123","0.000025"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.401299","475,641","0.398411","474,364","-0.002888","[-0.022472, +0.016696]","-0.007197","[-5.5998%, +4.1604%]","0.772538","-","0.156301","-0.001125","-0.000088"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","5.894113","475,641","5.948537","474,364","0.054424","[-0.018124, +0.126972]","0.009234","[-0.3075%, +2.1542%]","0.141474","-","0.205314","0.001896","0.001659"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","1.021915","475,641","1.044567","474,364","0.022652","[-0.012319, +0.057623]","0.022166","[-1.2055%, +5.6387%]","0.204254","-","0.150463","0.003335","0.000691"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.002025","475,641","0.003271","474,364","0.001246","[-0.000409, +0.002901]","0.615243","[-20.1802%, +143.2288%]","0.139978","-","0.110156","0.067772","0.000038"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","2.694300","475,641","2.693677","474,364","-0.000624","[-0.061982, +0.060735]","-0.000231","[-2.3005%, +2.2542%]","0.984108","-","0.189512","-0.000044","-0.000019"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","10.200056","475,641","10.278635","474,364","0.078578","[-0.030292, +0.187449]","0.007704","[-0.297%, +1.8377%]","0.157178","-","0.191154","0.001473","0.002396"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.122992","475,641","0.122546","474,364","-0.000447","[-0.012772, +0.011879]","-0.003630","[-10.3842%, +9.6582%]","0.943395","-","0.180256","-0.000654","-0.000014"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","14.606813","475,641","14.931920","474,364","0.325107","[+0.200733, +0.449481]","0.022257","[+1.3742%, +3.0772%]","0.000000","Significant","0.166804","0.003713","0.009912"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.020276","475,641","0.020535","474,364","0.000259","[-0.000553, +0.001071]","0.012774","[-2.7279%, +5.2826%]","0.531918","-","0.143244","0.001830","0.000008"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.314113","475,641","0.317695","474,364","0.003582","[+0.000124, +0.00704]","0.011404","[+0.0396%, +2.2411%]","0.042315","Significant","0.199708","0.002277","0.000109"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.036307","475,641","0.037239","474,364","0.000932","[-0.000162, +0.002026]","0.025670","[-0.445%, +5.5789%]","0.094836","-","0.149155","0.003829","0.000028"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000046","475,641","0.000063","474,364","0.000017","[-0.000013, +0.000047]","0.369565","[-28.7662%, +102.6792%]","0.270415","-","0.101851","0.000000","0.000001"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.096007","475,641","0.097086","474,364","0.001079","[-0.000737, +0.002895]","0.011239","[-0.7676%, +3.0154%]","0.244196","-","0.190614","0.002142","0.000033"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.472342","475,641","0.478571","474,364","0.006229","[+0.001922, +0.010536]","0.013187","[+0.407%, +2.2305%]","0.004586","Significant","0.189404","0.002498","0.000190"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.003299","475,641","0.003396","474,364","0.000097","[-0.000171, +0.000365]","0.029403","[-5.1688%, +11.0493%]","0.477289","-","0.185167","0.005444","0.000003"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.720056","475,641","0.735910","474,364","0.015854","[+0.010401, +0.021307]","0.022018","[+1.4444%, +2.9591%]","0.000000","Significant","0.156962","0.003456","0.000483"
"defect_ratio_overall","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"defect_ratio_owner_dxlx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"defects_per_entity","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.038570","263,961","0.039179","262,896","0.000609","[-0.000455, +0.001673]","0.015789","[-1.1785%, +4.3364%]","0.261735","-","0.013117","0.000207","0.000014"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"first_contact_resolution_rate","Metric","N/A","","mean","0.847584","44,160","0.850792","44,557","0.003207","[-0.002199, +0.008614]","0.003784","[-0.2595%, +1.0163%]","0.244970","-","0.017536","0.000068","0.000056"
"gov_per_order_curie","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_fco_all","Metric","N/A","","mean","9.043223","286,029","9.064414","286,188","0.021191","[-0.027044, +0.069427]","0.002343","[-0.2991%, +0.7677%]","0.389197","-","0.088289","0.000185","0.001871"
"nv_hqfr","Metric","N/A","","mean","0.825792","226,295","0.823397","226,193","-0.002395","[-0.004026, -0.000764]","-0.002901","[-0.4876%, -0.0925%]","0.003999","Significant","0.097975","-0.000278","-0.000235"
"nv_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"o1_aov","Metric","N/A","","mean","36.967821","379,705","37.032641","378,568","0.064820","[-0.032542, +0.162181]","0.001753","[-0.088%, +0.4387%]","0.191937","-","0.032660","0.000058","0.002119"
"o1_gmv","Metric","N/A","","mean","229.965586","475,641","230.558161","474,364","0.592575","[-0.779974, +1.965124]","0.002577","[-0.3392%, +0.8545%]","0.397451","-","0.033094","0.000085","0.017317"
"o1_subtotal","Metric","N/A","","mean","27.461589","379,705","27.524165","378,568","0.062576","[-0.016639, +0.141791]","0.002279","[-0.0606%, +0.5163%]","0.121555","-","0.032660","0.000078","0.002046"
"o1_vp","Metric","N/A","","mean","2.651677","379,705","2.647513","378,568","-0.004164","[-0.02909, +0.020762]","-0.001570","[-1.0971%, +0.783%]","0.743350","-","0.032660","-0.000044","-0.000136"
"o1_vp_per_cx","Metric","N/A","","mean","16.495275","475,641","16.482909","474,364","-0.012366","[-0.182219, +0.157487]","-0.000750","[-1.1047%, +0.9547%]","0.886530","-","0.027778","-0.000021","-0.000361"
"order_frequency_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_inflation_rate","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_rate_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"ox_subtotal_combined","Metric","N/A","","mean","28.883790","355,910","28.975800","354,973","0.092010","[+0.006205, +0.177815]","0.003186","[+0.0215%, +0.6156%]","0.035580","Significant","0.031601","0.000106","0.002910"
