"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_order_frequency_28d","Metric","N/A","","mean","1.632235","2,553,309","1.637584","2,567,326","0.003977","[+0.001525, +0.006429]","0.002436","[+0.0934%, +0.3939%]","0.001479","Significant","0.362258","0.000883","0.002127"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.185964","2,178,612","1.187408","2,193,461","0.000986","[-0.000053, +0.002025]","0.000831","[-0.0045%, +0.1707%]","0.062878","-","0.224632","0.000187","0.000450"
"dbd_order_rate","Metric","N/A","","mean","1.106589","6,279,419","1.116669","6,282,582","0.007801","[+0.005037, +0.010565]","0.007050","[+0.4552%, +0.9548%]","0.000000","Significant","0.603797","0.004257","0.010236"
"dbd_order_rate_7d","Metric","N/A","","mean","0.411464","6,279,419","0.414564","6,282,582","0.002788","[+0.002082, +0.003495]","0.006777","[+0.5061%, +0.8493%]","0.000000","Significant","0.224083","0.001519","0.003659"
"doubledash_active_user","Metric","N/A","","mean","0.457098","6,279,419","0.458993","6,282,582","0.001745","[+0.001203, +0.002287]","0.003818","[+0.2632%, +0.5003%]","0.000000","Significant","0.600518","0.002293","0.002290"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.212681","6,279,419","0.213711","6,282,582","0.000826","[+0.000386, +0.001265]","0.003882","[+0.1816%, +0.5949%]","0.000232","Significant","0.235159","0.000913","0.000912"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.177078","6,279,419","0.178134","6,282,582","0.000879","[+0.000467, +0.001292]","0.004966","[+0.2636%, +0.7295%]","0.000029","Significant","0.228301","0.001134","0.000972"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.056532","6,279,419","0.056726","6,282,582","0.000097","[-0.000152, +0.000346]","0.001722","[-0.2684%, +0.6127%]","0.443714","-","0.199501","0.000343","0.000108"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.404747","6,279,419","0.406583","6,282,582","0.001690","[+0.001155, +0.002224]","0.004174","[+0.2853%, +0.5496%]","0.000000","Significant","0.625643","0.002612","0.002217"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.053366","6,279,419","0.053907","6,282,582","0.000475","[+0.000228, +0.000721]","0.008893","[+0.427%, +1.3515%]","0.000163","Significant","0.078269","0.000696","0.000593"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.120826","6,279,419","0.121330","6,282,582","0.000408","[+0.000055, +0.00076]","0.003373","[+0.0458%, +0.6287%]","0.023316","Significant","0.520091","0.001754","0.000535"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.017673","6,279,419","0.017861","6,282,582","0.000145","[+0.000001, +0.00029]","0.008209","[+0.0036%, +1.6383%]","0.049004","Significant","0.071942","0.000591","0.000181"
"doubledash_wau","Metric","N/A","","mean","0.068328","6,279,419","0.069031","6,282,582","0.000608","[+0.000333, +0.000884]","0.008904","[+0.4868%, +1.294%]","0.000015","Significant","0.085423","0.000761","0.000760"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.114525","3,115,904","0.114458","3,118,948","-0.000018","[-0.000564, +0.000529]","-0.000154","[-0.4925%, +0.4618%]","0.949683","-","0.146507","-0.000023","-0.000004"
"dsmp_gov","Metric","N/A","","mean","3575.312735","5,643,187","3572.561190","5,646,977","-1.578182","[-4.811697, +1.655333]","-0.000441","[-0.1346%, +0.0463%]","0.338769","-","0.304546","-0.000129","-0.481153"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.208630","5,643,151","0.208263","5,646,938","-0.000367","[-0.000622, -0.000113]","-0.001761","[-0.2981%, -0.0541%]","0.004656","Significant","0.276994","-0.000410","-0.000102"
"dbd_cx_segment_NULL","Dimension","dsmp_perc_mx_trialers","","mean","0.463916","1,688","0.465986","1,736","0.002069","[-0.026019, +0.030157]","0.004461","[-5.6085%, +6.5006%]","0.885182","-","0.000031","0.000000","0.000000"
"dbd_cx_segment_did_not_purchase_l180d","Dimension","dsmp_perc_mx_trialers","","mean","0.248763","3,560,215","0.248889","3,556,616","0.000082","[-0.000309, +0.000474]","0.000331","[-0.1244%, +0.1906%]","0.680255","-","0.120230","0.000040","0.000010"
"dbd_cx_segment_existing_purchased_l120d","Dimension","dsmp_perc_mx_trialers","","mean","0.181476","958,172","0.181585","956,679","0.000096","[-0.000424, +0.000617]","0.000532","[-0.2335%, +0.3398%]","0.716228","-","0.050820","0.000020","0.000005"
"dbd_cx_segment_existing_purchased_l180d","Dimension","dsmp_perc_mx_trialers","","mean","0.183105","887,600","0.183164","885,620","0.000030","[-0.000525, +0.000585]","0.000164","[-0.2868%, +0.3197%]","0.915407","-","0.043713","0.000005","0.000001"
"dbd_cx_segment_existing_purchased_l30d","Dimension","dsmp_perc_mx_trialers","","mean","0.202178","3,036,930","0.201556","3,047,243","-0.000557","[-0.00086, -0.000253]","-0.002753","[-0.4255%, -0.1251%]","0.000327","Significant","0.195833","-0.000439","-0.000109"
"dbd_cx_segment_existing_purchased_l60d","Dimension","dsmp_perc_mx_trialers","","mean","0.195181","2,339,527","0.194734","2,343,742","-0.000449","[-0.000779, -0.000119]","-0.002301","[-0.3992%, -0.0609%]","0.007681","Significant","0.154833","-0.000280","-0.000070"
"dbd_cx_segment_existing_purchased_l90d","Dimension","dsmp_perc_mx_trialers","","mean","0.188310","1,533,764","0.188128","1,535,466","-0.000211","[-0.000617, +0.000194]","-0.001123","[-0.3279%, +0.1033%]","0.307211","-","0.092438","-0.000079","-0.000020"
"dsmp_same_day_conversion","Metric","N/A","","mean","0.572940","5,939,499","0.573233","5,942,092","0.000383","[+0.000072, +0.000694]","0.000669","[+0.0126%, +0.1211%]","0.015651","Significant","","",""
"first_contact_resolution_rate","Metric","N/A","","mean","0.907117","465,121","0.907366","465,359","0.000049","[-0.001308, +0.001405]","0.000054","[-0.1442%, +0.1549%]","0.944117","-","0.136420","0.000008","0.000007"
"gov_per_order_curie","Metric","N/A","","mean","35.790538","5,656,705","35.763055","5,660,541","-0.015412","[-0.047606, +0.016781]","-0.000431","[-0.133%, +0.0469%]","0.348087","-","0.304478","-0.000125","-0.004698"
"is_occasional_cx_NULL","Dimension","gov_per_order_curie","","mean","30.906275","1,403,902","30.878549","1,407,044","-0.027726","[-0.146029, +0.090577]","-0.000897","[-0.4725%, +0.2931%]","0.645987","-","0.026745","-0.000020","-0.000743"
"is_occasional_cx_Occasional","Dimension","gov_per_order_curie","","mean","32.582700","700,545","32.508394","700,609","-0.071184","[-0.157732, +0.015364]","-0.002185","[-0.4841%, +0.0472%]","0.106957","-","0.008967","-0.000017","-0.000640"
"is_occasional_cx_Other","Dimension","gov_per_order_curie","","mean","36.382723","4,909,981","36.357712","4,914,164","-0.011898","[-0.041777, +0.017981]","-0.000327","[-0.1148%, +0.0494%]","0.435109","-","0.268724","-0.000085","-0.003200"
"hqdr_ratio","Metric","N/A","","mean","0.925122","6,116,234","0.925023","6,119,597","-0.000087","[-0.000204, +0.000031]","-0.000094","[-0.0221%, +0.0034%]","0.149004","-","0.316883","-0.000029","-0.000027"
"country_Australia","Dimension","hqdr_ratio","","mean","0.904047","7,631","0.905345","7,580","0.001298","[-0.003854, +0.006451]","0.001436","[-0.4263%, +0.7136%]","0.621348","-","0.000151","0.000000","0.000000"
"country_Canada","Dimension","hqdr_ratio","","mean","0.915354","11,597","0.909741","11,607","-0.005613","[-0.009969, -0.001256]","-0.006132","[-1.0891%, -0.1373%]","0.011563","Significant","0.000214","-0.000001","-0.000001"
"country_NULL","Dimension","hqdr_ratio","","mean","0.925419","5,923,290","0.925316","5,927,696","-0.000103","[-0.000223, +0.000017]","-0.000111","[-0.0241%, +0.0019%]","0.093625","-","0.312355","-0.000034","-0.000032"
"country_New Zealand","Dimension","hqdr_ratio","","mean","0.936554","3,340","0.938984","3,351","0.002430","[-0.004184, +0.009044]","0.002594","[-0.4468%, +0.9656%]","0.471523","-","0.000049","0.000000","0.000000"
"country_United States","Dimension","hqdr_ratio","","mean","0.903206","168,575","0.903370","167,585","0.000163","[-0.001079, +0.001405]","0.000181","[-0.1194%, +0.1556%]","0.796599","-","0.004063","0.000000","0.000000"
"nv_fco_all","Metric","N/A","","mean","7.709265","2,686,797","7.709668","2,686,757","0.001517","[-0.009272, +0.012306]","0.000197","[-0.1203%, +0.1596%]","0.782802","-","0.341985","0.000069","0.000519"
"nv_hqfr","Metric","N/A","","mean","0.778882","2,125,970","0.779008","2,125,897","0.000116","[-0.000417, +0.00065]","0.000149","[-0.0536%, +0.0834%]","0.669335","-","0.346280","0.000051","0.000040"
"nv_mau","Metric","N/A","","mean","0.308142","6,279,419","0.307935","6,282,582","-0.000370","[-0.000835, +0.000095]","-0.001202","[-0.2711%, +0.0307%]","0.118433","-","0.181397","-0.000218","-0.000207"
"o1_aov","Metric","N/A","","mean","37.080924","5,483,757","37.058071","5,486,582","-0.013670","[-0.047556, +0.020215]","-0.000369","[-0.1282%, +0.0545%]","0.429117","-","0.292461","-0.000105","-0.004001"
"o1_gmv","Metric","N/A","","mean","495.797788","6,279,419","496.069305","6,282,582","0.575868","[-0.136053, +1.28779]","0.001162","[-0.0274%, +0.2597%]","0.112875","-","0.284425","0.000330","0.127571"
"o1_order_rate","Metric","N/A","","mean","13.370697","6,279,419","13.386269","6,282,582","0.016691","[-0.000238, +0.033619]","0.001248","[-0.0018%, +0.2514%]","0.053304","-","0.292460","0.000365","0.003697"
"o1_order_rate_7d","Metric","N/A","","mean","1.932225","5,991,888","1.931650","5,995,850","-0.000400","[-0.00271, +0.00191]","-0.000207","[-0.1402%, +0.0988%]","0.734330","-","0.040325","-0.000008","-0.000085"
"o1_subtotal","Metric","N/A","","mean","27.780986","5,483,757","27.764645","5,486,582","-0.008145","[-0.03658, +0.02029]","-0.000293","[-0.1317%, +0.073%]","0.574496","-","0.292461","-0.000085","-0.002384"
"o1_vp","Metric","N/A","","mean","2.934940","5,483,757","2.931718","5,486,582","-0.003185","[-0.010668, +0.004298]","-0.001085","[-0.3635%, +0.1464%]","0.404137","-","0.292461","-0.000267","-0.000932"
"o1_vp_per_cx","Metric","N/A","","mean","39.242191","6,279,419","39.244769","6,282,582","0.000534","[-0.107874, +0.108942]","0.000014","[-0.2749%, +0.2776%]","0.992300","-","0.245826","0.000003","0.000118"
"order_inflation_rate","Metric","N/A","","mean","0.185565","5,136,566","0.185518","5,139,687","-0.000049","[-0.000128, +0.000029]","-0.000266","[-0.0687%, +0.0155%]","0.215678","-","0.303078","-0.000082","-0.000015"
"ox_subtotal_combined","Metric","N/A","","mean","28.666898","5,027,629","28.655268","5,030,721","-0.011135","[-0.060864, +0.038595]","-0.000388","[-0.2123%, +0.1346%]","0.660772","-","0.283699","-0.000110","-0.003162"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.393204","5,229,435","0.393041","5,232,030","-0.000162","[-0.000642, +0.000318]","-0.000412","[-0.1632%, +0.0808%]","0.507974","-","0.303312","-0.000123","-0.000049"
"variable_profit_per_order","Metric","N/A","","mean","2.688943","6,202,182","2.687576","6,205,304","-0.000949","[-0.007618, +0.00572]","-0.000353","[-0.2833%, +0.2127%]","0.780329","-","0.280067","-0.000087","-0.000266"
"is_occasional_cx_NULL","Dimension","variable_profit_per_order","","mean","1.476572","1,410,641","1.463711","1,413,747","-0.012861","[-0.034867, +0.009145]","-0.008710","[-2.3613%, +0.6193%]","0.252015","-","0.023361","-0.000098","-0.000301"
"is_occasional_cx_Occasional","Dimension","variable_profit_per_order","","mean","1.537828","979,464","1.520697","979,496","-0.017141","[-0.040262, +0.005981]","-0.011146","[-2.6181%, +0.3889%]","0.146237","-","0.010141","-0.000057","-0.000174"
"is_occasional_cx_Other","Dimension","variable_profit_per_order","","mean","2.876532","5,241,006","2.876897","5,244,172","-0.000095","[-0.007423, +0.007233]","-0.000033","[-0.2581%, +0.2514%]","0.979657","-","0.246521","-0.000008","-0.000024"
"consumer_is_occasional_cx_NULL","Dimension","variable_profit_per_order","","mean","-1.914228","4,080","-1.881224","4,119","0.033004","[-0.864799, +0.930808]","0.017242","[+45.1774%, -48.6258%]","0.942561","-","0.000075","0.000001","0.000003"
"consumer_is_occasional_cx_Occasional","Dimension","variable_profit_per_order","","mean","1.450384","945,948","1.434666","946,063","-0.015326","[-0.03838, +0.007729]","-0.010567","[-2.6462%, +0.5329%]","0.192615","-","0.010529","-0.000053","-0.000162"
"consumer_is_occasional_cx_Other","Dimension","variable_profit_per_order","","mean","2.738535","5,250,283","2.737691","5,253,271","-0.001133","[-0.008271, +0.006006]","-0.000414","[-0.302%, +0.2193%]","0.755841","-","0.269408","-0.000100","-0.000305"
"vol_from_over_25","Metric","N/A","","mean","0.157629","5,643,188","0.157474","5,646,977","-0.000168","[-0.000418, +0.000082]","-0.001065","[-0.2649%, +0.052%]","0.187969","-","0.304546","-0.000329","-0.000051"
"vp_core","Metric","N/A","","mean","2.515614","6,202,182","2.513823","6,205,304","-0.001717","[-0.009213, +0.005779]","-0.000683","[-0.3662%, +0.2297%]","0.653417","-","0.280067","-0.000168","-0.000482"
