"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_o2_vp","Metric","N/A","","mean","-0.737410","540,387","-0.726351","545,237","0.009302","[-0.009855, +0.028458]","-0.012614","[+1.3364%, -3.8592%]","0.341251","-","0.502912","-0.006470","0.004676"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.653263","803,451","-0.649004","803,011","0.002929","[-0.014103, +0.01996]","-0.004483","[+2.1589%, -3.0555%]","0.736105","-","0.511982","-0.002295","0.002297"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.162031","685,355","0.163916","687,006","0.001769","[+0.000578, +0.00296]","0.010918","[+0.357%, +1.8266%]","0.003590","Significant","0.588444","0.006425","0.000108"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.000543","685,355","0.000464","687,006","-0.000079","[-0.000154, -0.000004]","-0.146204","[-28.4408%, -0.8%]","0.038134","Significant","0.014719","-0.002152","-0.000005"
"dbd_order_frequency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_14d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate","Metric","N/A","","mean","0.885888","803,451","0.893513","803,011","0.007843","[+0.005188, +0.010497]","0.008853","[+0.5856%, +1.1849%]","0.000000","Significant","0.501724","0.004442","0.006152"
"dbd_order_rate_14d","Metric","N/A","","mean","1.476891","476","1.384615","481","-0.040017","[-0.213867, +0.133833]","-0.027095","[-14.4809%, +9.0618%]","0.651884","-","0.000497","-0.000013","-0.000019"
"dbd_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate_7d","Metric","N/A","","mean","0.942108","426,019","0.948827","426,692","0.006689","[+0.003131, +0.010247]","0.007100","[+0.3323%, +1.0877%]","0.000229","Significant","0.282884","0.002009","0.002785"
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.856164","803,451","0.864045","803,011","0.008145","[+0.005636, +0.010655]","0.009514","[+0.6582%, +1.2445%]","0.000000","Significant","0.552785","0.005259","0.006390"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","1.394958","476","1.324324","481","-0.029349","[-0.193403, +0.134704]","-0.021040","[-13.8644%, +9.6565%]","0.725857","-","0.000535","-0.000011","-0.000014"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.907884","426,019","0.915386","426,692","0.007563","[+0.004177, +0.010948]","0.008330","[+0.4601%, +1.2059%]","0.000012","Significant","0.310744","0.002588","0.003149"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.609318","803,451","-0.607336","803,011","0.000667","[-0.016035, +0.01737]","-0.001095","[+2.6316%, -2.8507%]","0.937580","-","0.605056","-0.000663","0.000524"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.029724","803,451","0.029468","803,011","-0.000179","[-0.000881, +0.000523]","-0.006019","[-2.965%, +1.7612%]","0.617616","-","0.137059","-0.000825","-0.000140"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.081933","476","0.060291","481","-0.019683","[-0.061062, +0.021696]","-0.240237","[-74.5271%, +26.4797%]","0.351169","-","0.000225","-0.000054","-0.000009"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.034224","426,019","0.033441","426,692","-0.000724","[-0.001697, +0.000249]","-0.021160","[-4.9584%, +0.7264%]","0.144544","-","0.083734","-0.001772","-0.000302"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.014975","433,245","0.014818","432,973","-0.000157","[-0.000673, +0.000359]","-0.010483","[-4.4911%, +2.3945%]","0.550650","-","0.019019","-0.000199","-0.000006"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"first_contact_resolution_rate","Metric","N/A","","mean","0.865732","44,790","0.869264","44,522","0.003156","[-0.001403, +0.007715]","0.003645","[-0.162%, +0.8911%]","0.174841","-","0.035319","0.000133","0.000112"
"gov_per_order_curie","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_fco_all","Metric","N/A","","mean","9.354797","338,535","9.313805","340,141","-0.041586","[-0.085547, +0.002375]","-0.004445","[-0.9145%, +0.0254%]","0.063728","-","0.148137","-0.000617","-0.006154"
"nv_hqfr","Metric","N/A","","mean","0.841966","228,359","0.843925","229,445","0.001952","[+0.000151, +0.003754]","0.002319","[+0.0179%, +0.4458%]","0.033640","Significant","0.146333","0.000338","0.000285"
"nv_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"o1_aov","Metric","N/A","","mean","35.746270","515,266","35.727419","515,179","-0.030916","[-0.099733, +0.037901]","-0.000865","[-0.279%, +0.106%]","0.378586","-","0.051596","-0.000043","-0.001592"
"o1_gmv","Metric","N/A","","mean","85.077101","803,505","84.890986","803,047","-0.179646","[-0.523114, +0.163823]","-0.002112","[-0.6149%, +0.1926%]","0.305303","-","0.050077","-0.000106","-0.012307"
"o1_subtotal","Metric","N/A","","mean","26.580584","515,266","26.557602","515,179","-0.034079","[-0.089915, +0.021756]","-0.001282","[-0.3383%, +0.0819%]","0.231594","-","0.051596","-0.000066","-0.001755"
"o1_vp","Metric","N/A","","mean","2.432822","515,266","2.431330","515,179","-0.005766","[-0.026822, +0.015289]","-0.002370","[-1.1025%, +0.6285%]","0.591441","-","0.051596","-0.000092","-0.000297"
"o1_vp_per_cx","Metric","N/A","","mean","5.740890","803,505","5.731626","803,047","-0.005411","[-0.060079, +0.049256]","-0.000943","[-1.0465%, +0.858%]","0.846165","-","0.038539","-0.000036","-0.000371"
"order_frequency_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_inflation_rate","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_rate_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"ox_subtotal_combined","Metric","N/A","","mean","27.943397","425,323","27.933402","425,158","-0.008619","[-0.07234, +0.055102]","-0.000308","[-0.2589%, +0.1972%]","0.790924","-","0.042864","-0.000014","-0.000368"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"variable_profit_per_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"vol_from_over_25","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
