"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"chex_ct_mfa_page_success","Metric","N/A","","mean","0.920084","227,643","0.921102","227,122","0.000999","[-0.000603, +0.002601]","0.001086","[-0.0655%, +0.2827%]","0.221493","-","","",""
"chex_ct_payment_error","Metric","N/A","","mean","0.048995","7,076,990","0.049137","7,073,088","0.000143","[-0.000028, +0.000313]","0.002909","[-0.0575%, +0.6393%]","0.101690","-","","",""
"chex_ct_place_order","Metric","N/A","","mean","0.922925","7,619,961","0.923116","7,613,775","0.000178","[-0.000008, +0.000363]","0.000192","[-0.0009%, +0.0394%]","0.061135","-","","",""
"chex_ct_store_page_load","Metric","N/A","","mean","0.600967","8,108,738","0.601346","8,102,012","0.000369","[+0.000043, +0.000696]","0.000615","[+0.0072%, +0.1157%]","0.026440","Significant","","",""
"chex_ct_too_far_away","Metric","N/A","","mean","0.086943","8,108,738","0.087191","8,102,012","0.000245","[+0.000044, +0.000446]","0.002814","[+0.0501%, +0.5128%]","0.017123","Significant","","",""
"cng_order_rate_nc","Metric","N/A","","mean","0.316363","8,280,168","0.316346","8,273,946","-0.000046","[-0.000899, +0.000808]","-0.000145","[-0.2842%, +0.2553%]","0.916323","-","0.489637","-0.000071","-0.000134"
"consumer_mto","Metric","N/A","","mean","0.048338","8,280,168","0.048432","8,273,946","0.000037","[-0.000278, +0.000352]","0.000761","[-0.5756%, +0.7279%]","0.818907","-","0.399444","0.000304","0.000435"
"consumer_order_frequency_l_28_d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"consumers_mau","Metric","N/A","","mean","0.879820","8,280,168","0.880050","8,273,946","0.000199","[-0.0001, +0.000498]","0.000227","[-0.0113%, +0.0567%]","0.191555","-","0.389070","0.000088","0.000042"
"dashpass_delivery_volume","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dashpass_paid_balance","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dashpass_signup","Metric","N/A","","mean","0.033026","8,280,168","0.033090","8,273,946","0.000064","[-0.000111, +0.000239]","0.001938","[-0.3362%, +0.7239%]","0.473471","-","0.416411","0.000807","0.000662"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.037372","6,881,895","0.037258","6,878,212","-0.000108","[-0.000256, +0.000039]","-0.002899","[-0.6853%, +0.1054%]","0.150654","-","0.536748","-0.001530","-0.000058"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.042288","6,982,007","0.042312","6,978,387","0.000032","[-0.000127, +0.00019]","0.000745","[-0.2992%, +0.4482%]","0.695829","-","0.539421","0.000411","0.000017"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.007401","6,982,007","0.007554","6,978,387","0.000153","[+0.000085, +0.000221]","0.020679","[+1.1506%, +2.9851%]","0.000010","Significant","0.600335","0.015091","0.000092"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.027008","706,815","0.027132","706,763","0.000123","[-0.000331, +0.000578]","0.004565","[-1.2254%, +2.1383%]","0.594761","-","0.552155","0.002586","0.000068"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.024194","720,862","0.024123","720,929","-0.000070","[-0.000497, +0.000357]","-0.002892","[-2.0527%, +1.4744%]","0.747927","-","0.551993","-0.001576","-0.000039"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.069614","720,972","4.064232","721,027","-0.006077","[-0.016126, +0.003972]","-0.001493","[-0.3963%, +0.0976%]","0.235880","-","0.551995","-0.000834","-0.003356"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","17.852229","17,386","17.993004","17,268","0.169950","[-0.114331, +0.45423]","0.009520","[-0.6404%, +2.5444%]","0.241312","-","0.561063","0.005259","0.095258"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","18.306186","168,756","18.288674","168,289","-0.004431","[-0.084384, +0.075522]","-0.000242","[-0.461%, +0.4126%]","0.913509","-","0.511000","-0.000124","-0.002263"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","28.605467","27,501","28.764912","27,811","0.158164","[-0.220735, +0.537064]","0.005529","[-0.7717%, +1.8775%]","0.413272","-","0.507358","0.002870","0.080145"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","43.467895","57","42.564464","56","-0.903430","[-14.761545, +12.954685]","-0.020784","[-33.9597%, +29.8029%]","0.898329","-","0.544178","-0.011276","-0.491627"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","28.997340","55,183","29.212851","55,549","0.197404","[-0.102635, +0.497443]","0.006808","[-0.3539%, +1.7155%]","0.197220","-","0.505385","0.003514","0.099899"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","21.548781","257,507","21.645673","257,868","0.108933","[+0.012106, +0.205759]","0.005055","[+0.0562%, +0.9549%]","0.027453","Significant","0.512636","0.002610","0.055800"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","38.466943","2,159","38.825453","2,199","0.226713","[-1.694597, +2.148023]","0.005894","[-4.4053%, +5.5841%]","0.817102","-","0.533224","0.003154","0.120800"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","18.671130","520,069","18.646635","520,064","-0.026434","[-0.073973, +0.021105]","-0.001416","[-0.3962%, +0.113%]","0.275784","-","0.573033","-0.000793","-0.015155"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.922364","720,971","0.922071","721,026","-0.000276","[-0.001039, +0.000486]","-0.000300","[-0.1126%, +0.0527%]","0.477128","-","0.551993","-0.000165","-0.000153"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.016778","706,924","0.016995","706,860","0.000215","[-0.000155, +0.000586]","0.012819","[-0.9265%, +3.4902%]","0.255244","-","0.552156","0.007001","0.000119"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.007893","706,815","0.008056","706,763","0.000162","[-0.000105, +0.00043]","0.020576","[-1.3286%, +5.4438%]","0.233672","-","0.552155","0.011572","0.000090"
"dbd_avg_o2_package","Metric","N/A","","mean","0.696887","706,814","0.698402","706,763","0.001486","[+0.000115, +0.002856]","0.002132","[+0.0166%, +0.4098%]","0.033588","Significant","0.552155","0.001203","0.000821"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.695840","720,974","0.696957","721,031","0.001070","[-0.000281, +0.002422]","0.001538","[-0.0404%, +0.348%]","0.120699","-","0.551994","0.000863","0.000591"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","12.336900","17,386","12.425241","17,268","0.122040","[-0.120292, +0.364372]","0.009892","[-0.9751%, +2.9535%]","0.323616","-","0.561063","0.005471","0.068405"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.573170","168,756","11.568712","168,290","0.012563","[-0.056598, +0.081725]","0.001086","[-0.489%, +0.7062%]","0.721817","-","0.511000","0.000557","0.006416"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","21.503589","27,501","21.701219","27,811","0.193535","[-0.116226, +0.503295]","0.009000","[-0.5405%, +2.3405%]","0.220740","-","0.507358","0.004688","0.098068"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","36.512807","57","36.212807","57","-0.300000","[-11.263918, +10.663918]","-0.008216","[-30.8492%, +29.206%]","0.957230","-","0.546134","-0.004485","-0.163840"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","20.494646","55,185","20.733572","55,551","0.224619","[-0.035296, +0.484534]","0.010960","[-0.1722%, +2.3642%]","0.090303","-","0.505389","0.005698","0.113672"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","14.492875","257,509","14.598715","257,871","0.117948","[+0.035018, +0.200877]","0.008138","[+0.2416%, +1.386%]","0.005310","Significant","0.512637","0.004215","0.060418"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","29.882605","2,159","30.045775","2,199","0.035039","[-1.57382, +1.643899]","0.001173","[-5.2667%, +5.5012%]","0.965952","-","0.533224","0.000631","0.018670"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","12.612292","520,069","12.603549","520,066","-0.010575","[-0.048283, +0.027134]","-0.000838","[-0.3828%, +0.2151%]","0.582567","-","0.573032","-0.000473","-0.006063"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-12.685861","17,386","-12.490069","17,268","0.214831","[-0.085969, +0.515632]","-0.016935","[+0.6777%, -4.0646%]","0.161572","-","0.561063","-0.009639","0.120415"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.551952","168,756","-0.554961","168,289","-0.006676","[-0.0333, +0.019948]","0.012095","[+6.033%, -3.6141%]","0.623117","-","0.511000","0.007946","-0.003409"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.208192","27,501","0.289902","27,811","0.093525","[-0.001518, +0.188568]","0.449227","[-0.7291%, +90.5745%]","0.053773","-","0.507358","0.132089","0.047391"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","2.646245","57","3.574163","56","0.927918","[-2.850809, +4.706645]","0.350655","[-107.7304%, +177.8613%]","0.630306","-","0.544178","0.227413","0.504952"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-1.654237","55,183","-1.596676","55,549","0.052211","[-0.01763, +0.122053]","-0.031562","[+1.0657%, -7.3782%]","0.142862","-","0.505385","-0.015949","0.026422"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-1.443115","257,507","-1.407818","257,868","0.031839","[-0.002226, +0.065905]","-0.022063","[+0.1542%, -4.5668%]","0.066967","-","0.512636","-0.012777","0.016309"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","-1.103270","2,159","-0.878495","2,199","0.212246","[-0.219877, +0.64437]","-0.192379","[+19.9296%, -58.4055%]","0.335710","-","0.533224","-0.102351","0.113092"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","-0.546088","520,069","-0.551546","520,064","-0.003181","[-0.020085, +0.013724]","0.005824","[+3.678%, -2.5131%]","0.712304","-","0.573033","0.004504","-0.001823"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_cx_retrial","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.049318","3,426,896","0.049081","3,424,607","-0.000239","[-0.000453, -0.000026]","-0.004854","[-0.9176%, -0.0533%]","0.027694","Significant","0.557582","-0.002582","-0.000134"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.015396","3,524,519","0.015460","3,523,176","0.000056","[-0.000064, +0.000177]","0.003667","[-0.4165%, +1.15%]","0.358780","-","0.502225","0.001852","0.000028"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o2_aov","Metric","N/A","","mean","20.092247","707,048","20.105212","706,980","0.012351","[-0.034379, +0.059081]","0.000615","[-0.1711%, +0.2941%]","0.604440","-","0.551166","0.000334","0.006810"
"dbd_o2_gmv","Metric","N/A","","mean","2.462956","8,280,168","2.468315","8,273,946","0.005635","[-0.005075, +0.016345]","0.002288","[-0.2061%, +0.6637%]","0.302436","-","0.542241","0.001241","0.037303"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","21.105264","707,048","21.132353","706,980","0.027879","[-0.023311, +0.079069]","0.001321","[-0.1105%, +0.3746%]","0.285776","-","0.526359","0.000695","0.014655"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","25.419370","707,048","25.382280","706,980","-0.028252","[-0.11849, +0.061986]","-0.001111","[-0.4661%, +0.2439%]","0.539464","-","0.526447","-0.000585","-0.015975"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","14.813707","707,048","14.870845","706,980","0.054199","[-0.025623, +0.134021]","0.003659","[-0.173%, +0.9047%]","0.183254","-","0.730587","0.002570","0.039804"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","3.424055","707,048","3.504969","706,980","0.073910","[+0.041156, +0.106664]","0.021586","[+1.202%, +3.1151%]","0.000010","Significant","0.698743","0.015083","0.041792"
"dbd_o2_subtotal","Metric","N/A","","mean","13.256051","707,048","13.282024","706,980","0.025385","[-0.013015, +0.063784]","0.001915","[-0.0982%, +0.4812%]","0.195094","-","0.551166","0.001046","0.013997"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.021017","6,982,580","0.020971","6,978,995","-0.000050","[-0.000201, +0.0001]","-0.002398","[-0.955%, +0.4753%]","0.510988","-","0.528822","-0.001268","-0.000028"
"dbd_o2_vp","Metric","N/A","","mean","-0.818440","707,048","-0.808458","706,980","0.011817","[-0.004775, +0.028408]","-0.014438","[+0.5834%, -3.471%]","0.162740","-","0.551166","-0.009482","0.006515"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.100326","8,280,168","-0.099254","8,273,946","0.001076","[-0.00106, +0.003212]","-0.010725","[+1.0566%, -3.2016%]","0.323497","-","0.656438","-0.007040","0.007123"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.017600","6,982,580","0.017678","6,978,995","0.000075","[-0.000063, +0.000213]","0.004235","[-0.3608%, +1.2078%]","0.289879","-","0.504652","0.002137","0.000041"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.003417","6,982,580","0.003292","6,978,995","-0.000126","[-0.000186, -0.000065]","-0.036817","[-5.4566%, -1.9068%]","0.000048","Significant","0.701850","-0.025840","-0.000070"
"dbd_order_frequency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_14d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate","Metric","N/A","","mean","0.122582","8,280,168","0.122770","8,273,946","0.000153","[-0.00031, +0.000615]","0.001246","[-0.2525%, +0.5017%]","0.517213","-","0.551084","0.000687","0.001011"
"dbd_order_rate_14d","Metric","N/A","","mean","0.177913","3,705,848","0.178449","3,705,788","0.000366","[-0.000465, +0.001197]","0.002057","[-0.2614%, +0.6727%]","0.388157","-","0.358138","0.000737","0.001084"
"dbd_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate_7d","Metric","N/A","","mean","0.085672","6,709,139","0.085592","6,707,083","-0.000105","[-0.000469, +0.000259]","-0.001226","[-0.5476%, +0.3024%]","0.571784","-","0.311961","-0.000382","-0.000564"
"dbd_pcc_load_latency_ios","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.102845","8,280,168","0.102631","8,273,946","-0.000241","[-0.000651, +0.000169]","-0.002344","[-0.6333%, +0.1645%]","0.249455","-","0.526277","-0.001233","-0.001596"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.149284","3,705,848","0.149133","3,705,788","-0.000261","[-0.000999, +0.000477]","-0.001748","[-0.669%, +0.3195%]","0.488281","-","0.342142","-0.000598","-0.000773"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.071707","6,709,139","0.071507","6,707,083","-0.000218","[-0.000545, +0.000109]","-0.003040","[-0.7606%, +0.1526%]","0.191955","-","0.297417","-0.000904","-0.001169"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.072441","8,280,168","-0.070901","8,273,946","0.001545","[-0.000407, +0.003497]","-0.021334","[+0.5611%, -4.8278%]","0.120712","-","0.604145","-0.012889","0.010230"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.019737","8,280,168","0.020139","8,273,946","0.000392","[+0.00021, +0.000573]","0.019847","[+1.0647%, +2.9047%]","0.000024","Significant","0.730514","0.014499","0.002593"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.028629","3,705,848","0.029315","3,705,788","0.000628","[+0.000295, +0.000961]","0.021946","[+1.0309%, +3.3584%]","0.000219","Significant","0.473585","0.010394","0.001862"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.013965","6,709,139","0.014085","6,707,083","0.000112","[-0.000035, +0.000259]","0.008025","[-0.2515%, +1.8564%]","0.135628","-","0.416551","0.003343","0.000601"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.043759","8,280,168","0.043739","8,273,946","-0.000033","[-0.001266, +0.001201]","-0.000746","[-2.8935%, +2.7443%]","0.958645","-","0.553751","-0.000413","-0.000021"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","0.470568","8,280,168","0.468646","8,273,946","-0.001352","[-0.005396, +0.002692]","-0.002873","[-1.1468%, +0.5721%]","0.512269","-","0.513288","-0.001475","-0.000888"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.112032","8,280,168","0.113722","8,273,946","0.001772","[-0.000756, +0.0043]","0.015817","[-0.6748%, +3.8383%]","0.169488","-","0.518142","0.008196","0.001163"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.000299","8,280,168","0.000288","8,273,946","-0.000011","[-0.000155, +0.000132]","-0.037180","[-51.6866%, +44.2506%]","0.879255","-","0.544650","-0.020250","-0.000007"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.230083","8,280,168","0.234139","8,273,946","0.003811","[-0.000023, +0.007644]","0.016563","[-0.0098%, +3.3224%]","0.051365","-","0.514626","0.008524","0.002502"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","0.873184","8,280,168","0.877613","8,273,946","0.004768","[-0.001797, +0.011332]","0.005460","[-0.2058%, +1.2978%]","0.154608","-","0.516376","0.002819","0.003130"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.010704","8,280,168","0.010995","8,273,946","0.000301","[-0.000544, +0.001145]","0.028082","[-5.0853%, +10.7017%]","0.485626","-","0.533131","0.014971","0.000197"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","1.588624","8,280,168","1.589482","8,273,946","0.001152","[-0.006766, +0.009071]","0.000725","[-0.4259%, +0.571%]","0.775490","-","0.559699","0.000406","0.000757"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.002451","8,280,168","0.002431","8,273,946","-0.000019","[-0.000077, +0.000038]","-0.007950","[-3.1308%, +1.5407%]","0.504697","-","0.561788","-0.004466","-0.000013"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.025705","8,280,168","0.025625","8,273,946","-0.000074","[-0.000272, +0.000125]","-0.002866","[-1.0588%, +0.4856%]","0.467018","-","0.511245","-0.001465","-0.000048"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.003916","8,280,168","0.003953","8,273,946","0.000038","[-0.000037, +0.000112]","0.009630","[-0.9378%, +2.8639%]","0.320721","-","0.505831","0.004871","0.000025"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000007","8,280,168","0.000007","8,273,946","0.000000","[-0.000003, +0.000003]","0.000046","[-36.41%, +36.4193%]","0.999801","-","0.555135","0.000000","0.000000"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.007935","8,280,168","0.008015","8,273,946","0.000081","[-0.000024, +0.000187]","0.010250","[-0.3072%, +2.3573%]","0.131551","-","0.504465","0.005171","0.000053"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.040522","8,280,168","0.040545","8,273,946","0.000032","[-0.000223, +0.000288]","0.000798","[-0.5508%, +0.7104%]","0.804221","-","0.512367","0.000409","0.000021"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.000278","8,280,168","0.000283","8,273,946","0.000005","[-0.000012, +0.000022]","0.018156","[-4.4219%, +8.0531%]","0.568333","-","0.530894","0.009639","0.000003"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.085085","8,280,168","0.085243","8,273,946","0.000168","[-0.000218, +0.000554]","0.001978","[-0.2558%, +0.6514%]","0.392636","-","0.572943","0.001134","0.000111"
"defect_ratio_overall","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.026659","3,049,869","0.026686","3,047,630","0.000027","[-0.000232, +0.000286]","0.001026","[-0.8685%, +1.0736%]","0.836010","-","0.190281","0.000195","0.000007"
"dsmp_homepage_mx_breadth_7d","Metric","N/A","","mean","1.379999","28,358","1.382007","28,366","0.001862","[-0.010529, +0.014253]","0.001349","[-0.763%, +1.0328%]","0.768370","-","0.233710","0.000315","0.000035"
"dsmp_order_rate_7d","Metric","N/A","","mean","2.226743","6,709,139","2.228224","6,707,083","0.002014","[+0.000104, +0.003923]","0.000904","[+0.0047%, +0.1762%]","0.038797","Significant","0.299382","0.000271","0.001042"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"first_contact_resolution_rate","Metric","N/A","","mean","0.861907","280,267","0.862498","280,049","0.000660","[-0.00123, +0.002551]","0.000766","[-0.1427%, +0.2959%]","0.493709","-","0.171031","0.000135","0.000113"
"gov_per_order_curie","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"mx_takehome_pay_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"net_revenue_per_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_fco_all","Metric","N/A","","mean","10.271246","1,341,972","10.295518","1,342,101","0.024513","[-0.032744, +0.081771]","0.002387","[-0.3188%, +0.7961%]","0.401405","-","0.478564","0.001173","0.011726"
"nv_hqfr","Metric","N/A","","mean","0.850125","930,701","0.849147","930,778","-0.000958","[-0.001817, -0.000099]","-0.001127","[-0.2137%, -0.0117%]","0.028767","Significant","0.492403","-0.000557","-0.000472"
"nv_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"o1_aov","Metric","N/A","","mean","36.616211","7,107,609","36.617341","7,104,397","-0.000837","[-0.023107, +0.021433]","-0.000023","[-0.0631%, +0.0585%]","0.941257","-","0.507299","-0.000012","-0.000425"
"o1_gmv","Metric","N/A","","mean","111.338740","8,280,168","111.454173","8,273,946","0.106547","[-0.007364, +0.220458]","0.000957","[-0.0066%, +0.198%]","0.066763","-","0.519678","0.000497","0.067684"
"o1_order_rate","Metric","N/A","","mean","3.040378","8,280,168","3.043448","8,273,946","0.002921","[+0.000157, +0.005686]","0.000961","[+0.0052%, +0.187%]","0.038357","Significant","0.507273","0.000487","0.001791"
"o1_order_rate_14d","Metric","N/A","","mean","4.280757","3,705,848","4.287705","3,705,788","0.008132","[+0.003571, +0.012693]","0.001900","[+0.0834%, +0.2965%]","0.000475","Significant","0.319775","0.000607","0.002232"
