"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.252500","477,148","1.253174","475,100","0.000254","[-0.002302, +0.002809]","0.000203","[-0.1838%, +0.2243%]","0.845642","-","0.472735","0.000096","0.000128"
"dbd_order_rate","Metric","N/A","","mean","0.173738","4,720,837","0.172788","4,727,812","-0.000947","[-0.001617, -0.000276]","-0.005448","[-0.9305%, -0.1591%]","0.005635","Significant","0.649420","-0.003538","-0.004727"
"dbd_order_rate_14d","Metric","N/A","","mean","0.196122","3,516,764","0.195116","3,524,705","-0.001067","[-0.00191, -0.000224]","-0.005442","[-0.974%, -0.1144%]","0.013070","Significant","0.546530","-0.002974","-0.003973"
"dbd_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate_7d","Metric","N/A","","mean","0.126594","4,720,837","0.125932","4,727,812","-0.000660","[-0.001188, -0.000131]","-0.005210","[-0.9384%, -0.1036%]","0.014423","Significant","0.473456","-0.002467","-0.003294"
"dbd_post_checkout_browsed_carousels_fyp","Metric","N/A","","mean","0.312612","4,368,902","0.279821","4,376,070","-0.032795","[-0.033612, -0.031978]","-0.104906","[-10.752%, -10.2293%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_items_fyp","Metric","N/A","","mean","0.734930","4,368,902","0.656713","4,376,070","-0.078456","[-0.080577, -0.076334]","-0.106753","[-10.9639%, -10.3866%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores","Metric","N/A","","mean","1.294115","4,368,902","1.313581","4,376,070","0.019422","[+0.017201, +0.021642]","0.015008","[+1.3292%, +1.6723%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_fyp","Metric","N/A","","mean","0.314321","4,368,902","0.281294","4,376,070","-0.033031","[-0.033852, -0.032209]","-0.105086","[-10.77%, -10.2471%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nav_bar","Metric","N/A","","mean","1.175215","4,368,902","1.206326","4,376,070","0.030976","[+0.028902, +0.03305]","0.026357","[+2.4593%, +2.8122%]","0.000000","Significant","","",""
"dbd_post_checkout_fyp_carousel_item_depth","Metric","N/A","","mean","0.686633","3,044,002","0.726381","2,787,725","0.038800","[+0.03695, +0.040651]","0.056508","[+5.3813%, +5.9203%]","0.000000","Significant","","",""
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.134256","4,720,837","0.133245","4,727,812","-0.001046","[-0.001606, -0.000486]","-0.007791","[-1.1961%, -0.3622%]","0.000250","Significant","0.637555","-0.004967","-0.005224"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.149032","3,516,764","0.147937","3,524,705","-0.001180","[-0.001879, -0.000482]","-0.007919","[-1.2606%, -0.3232%]","0.000928","Significant","0.527665","-0.004179","-0.004393"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.096712","4,720,837","0.096113","4,727,812","-0.000624","[-0.00107, -0.000177]","-0.006449","[-1.1063%, -0.1834%]","0.006162","Significant","0.459716","-0.002965","-0.003115"
"dbd_post_o2_gmv","Metric","N/A","","mean","22.906947","606,140","22.971310","603,966","0.027422","[-0.061781, +0.116626]","0.001197","[-0.2697%, +0.5091%]","0.546832","-","0.639672","0.000766","0.017540"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.111074","4,720,837","-0.119979","4,727,812","-0.009245","[-0.012241, -0.006249]","0.083234","[+11.0207%, +5.626%]","0.000000","Significant","0.734249","0.061114","-0.046172"
"dbd_postcheckout_search_avg_click_position","Metric","N/A","","mean","1.865197","91,881","1.815707","95,276","-0.050368","[-0.210116, +0.10938]","-0.027004","[-11.2651%, +5.8643%]","0.536597","-","0.675629","-0.017496","-0.034282"
"dbd_postcheckout_search_back_button_ctr","Metric","N/A","","mean","0.234356","149,014","0.237510","160,863","0.003112","[+0.000225, +0.006]","0.013281","[+0.0958%, +2.5604%]","0.034653","Significant","0.641521","0.010378","0.001996"
"dbd_postcheckout_search_browse_button_ctr","Metric","N/A","","mean","0.479469","149,014","0.480222","160,863","0.001084","[-0.026665, +0.028832]","0.002261","[-5.5613%, +6.0134%]","0.938972","-","0.612955","0.001670","0.000650"
"dbd_postcheckout_search_ctr","Metric","N/A","","mean","0.477510","4,368,902","0.464768","4,376,070","-0.012741","[-0.015773, -0.00971]","-0.026683","[-3.3032%, -2.0334%]","0.000000","Significant","0.637590","-0.017845","-0.008315"
"dbd_postcheckout_search_nsr","Metric","N/A","","mean","0.139819","4,368,902","0.163122","4,376,070","0.023297","[+0.020727, +0.025867]","0.166621","[+14.8238%, +18.5005%]","0.000000","Significant","0.637590","0.103306","0.015203"
"dbd_postcheckout_searched","Metric","N/A","","mean","0.012211","4,368,902","0.013162","4,376,070","0.000952","[+0.000856, +0.001049]","0.077984","[+7.0066%, +8.5903%]","0.000000","Significant","0.516960","0.049305","0.000492"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.039482","4,720,837","0.039542","4,727,812","0.000102","[-0.000237, +0.000441]","0.002577","[-0.6013%, +1.1166%]","0.556563","-","0.693293","0.001786","0.000508"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.047090","3,516,764","0.047179","3,524,705","0.000110","[-0.000325, +0.000545]","0.002333","[-0.6912%, +1.1579%]","0.620846","-","0.616264","0.001438","0.000409"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.029882","4,720,837","0.029819","4,727,812","-0.000034","[-0.000303, +0.000235]","-0.001138","[-1.0127%, +0.7852%]","0.804072","-","0.524149","-0.000596","-0.000170"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.092760","4,720,837","0.091807","4,727,812","-0.000984","[-0.003248, +0.001281]","-0.010604","[-3.5019%, +1.3811%]","0.394633","-","0.737452","-0.007820","-0.000427"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","0.758891","4,720,837","0.752189","4,727,812","-0.007502","[-0.013826, -0.001178]","-0.009886","[-1.8219%, -0.1552%]","0.020076","Significant","0.675326","-0.006676","-0.003254"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.182781","4,720,837","0.183807","4,727,812","0.001012","[-0.003306, +0.00533]","0.005536","[-1.8089%, +2.9162%]","0.646031","-","0.654465","0.003623","0.000439"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.000523","4,720,837","0.000481","4,727,812","-0.000042","[-0.00027, +0.000186]","-0.080494","[-51.6487%, +35.5498%]","0.717461","-","0.728146","-0.058612","-0.000018"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.439368","4,720,837","0.441944","4,727,812","0.002196","[-0.004453, +0.008844]","0.004997","[-1.0135%, +2.0129%]","0.517444","-","0.680815","0.003402","0.000952"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","1.514408","4,720,837","1.510512","4,727,812","-0.005532","[-0.016501, +0.005437]","-0.003653","[-1.0896%, +0.359%]","0.322902","-","0.679391","-0.002482","-0.002399"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.018729","4,720,837","0.017261","4,727,812","-0.001477","[-0.002875, -0.000079]","-0.078869","[-15.3521%, -0.4218%]","0.038387","Significant","0.707555","-0.055804","-0.000641"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","2.056719","4,720,837","2.057919","4,727,812","0.001443","[-0.010051, +0.012936]","0.000701","[-0.4887%, +0.629%]","0.805672","-","0.627298","0.000440","0.000626"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.005232","4,720,837","0.005187","4,727,812","-0.000044","[-0.000149, +0.00006]","-0.008492","[-2.8478%, +1.1493%]","0.404935","-","0.751630","-0.006383","-0.000019"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.045680","4,720,837","0.045073","4,727,812","-0.000610","[-0.000935, -0.000285]","-0.013356","[-2.0464%, -0.6248%]","0.000231","Significant","0.686102","-0.009164","-0.000265"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.006126","4,720,837","0.006168","4,727,812","0.000043","[-0.000072, +0.000158]","0.006982","[-1.1787%, +2.5751%]","0.465943","-","0.634665","0.004431","0.000019"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000013","4,720,837","0.000010","4,727,812","-0.000003","[-0.000008, +0.000002]","-0.230754","[-57.7591%, +11.6082%]","0.192237","-","0.725061","-0.167311","-0.000001"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.016179","4,720,837","0.016163","4,727,812","-0.000013","[-0.0002, +0.000174]","-0.000808","[-1.2363%, +1.0747%]","0.890971","-","0.679485","-0.000549","-0.000006"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.074355","4,720,837","0.073739","4,727,812","-0.000615","[-0.001038, -0.000193]","-0.008275","[-1.3955%, -0.2595%]","0.004296","Significant","0.684947","-0.005668","-0.000267"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.000459","4,720,837","0.000448","4,727,812","-0.000011","[-0.000039, +0.000017]","-0.023862","[-8.5202%, +3.7478%]","0.445787","-","0.705195","-0.016827","-0.000005"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.103881","4,720,837","0.103509","4,727,812","-0.000332","[-0.000852, +0.000187]","-0.003200","[-0.8203%, +0.1803%]","0.210026","-","0.626026","-0.002003","-0.000144"
"doubledash_active_user","Metric","N/A","","mean","0.128397","4,720,837","0.127747","4,727,812","-0.000645","[-0.001062, -0.000228]","-0.005024","[-0.8271%, -0.1778%]","0.002419","Significant","0.640202","-0.003217","-0.003222"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.231399","4,720,837","0.230865","4,727,812","-0.000579","[-0.001101, -0.000058]","-0.002504","[-0.4759%, -0.0249%]","0.029511","Significant","0.462543","-0.001158","-0.001159"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.200606","4,720,837","0.200048","4,727,812","-0.000626","[-0.001124, -0.000127]","-0.003118","[-0.5605%, -0.0632%]","0.013972","Significant","0.468797","-0.001462","-0.001251"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.052968","4,720,837","0.053038","4,727,812","0.000065","[-0.000212, +0.000341]","0.001219","[-0.4001%, +0.6439%]","0.647187","-","0.448377","0.000547","0.000129"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.106043","4,720,837","0.105387","4,727,812","-0.000664","[-0.001049, -0.000278]","-0.006258","[-0.9895%, -0.2621%]","0.000745","Significant","0.638161","-0.003994","-0.003314"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.061900","4,720,837","0.061720","4,727,812","-0.000171","[-0.000475, +0.000133]","-0.002758","[-0.7671%, +0.2155%]","0.271211","-","0.253149","-0.000698","-0.000584"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.029513","4,720,837","0.029526","4,727,812","0.000026","[-0.000186, +0.000237]","0.000864","[-0.6302%, +0.803%]","0.813197","-","0.670206","0.000579","0.000127"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.015071","4,720,837","0.015136","4,727,812","0.000063","[-0.000091, +0.000216]","0.004156","[-0.6027%, +1.4339%]","0.423795","-","0.227373","0.000945","0.000214"
"doubledash_wau","Metric","N/A","","mean","0.074576","4,720,837","0.074444","4,727,812","-0.000123","[-0.000453, +0.000207]","-0.001649","[-0.6077%, +0.278%]","0.465552","-","0.255232","-0.000421","-0.000421"
"o1_aov","Metric","N/A","","mean","39.362157","4,569,380","39.371211","4,576,203","-0.003453","[-0.032224, +0.025319]","-0.000088","[-0.0819%, +0.0643%]","0.814039","-","0.492746","-0.000044","-0.001701"
"o1_gmv","Metric","N/A","","mean","130.958888","4,720,837","130.887830","4,727,812","-0.072203","[-0.225346, +0.08094]","-0.000551","[-0.1721%, +0.0618%]","0.355448","-","0.502937","-0.000277","-0.030237"
"o1_subtotal","Metric","N/A","","mean","28.957774","4,569,380","28.963124","4,576,203","-0.003573","[-0.027199, +0.020053]","-0.000123","[-0.0939%, +0.0692%]","0.766921","-","0.492746","-0.000063","-0.001760"
"o1_vp","Metric","N/A","","mean","3.466663","4,569,380","3.469430","4,576,203","0.001426","[-0.005978, +0.00883]","0.000411","[-0.1725%, +0.2547%]","0.705876","-","0.492746","0.000203","0.000702"
"o1_vp_per_cx","Metric","N/A","","mean","11.533674","4,720,837","11.533965","4,727,812","-0.000904","[-0.026723, +0.024915]","-0.000078","[-0.2317%, +0.216%]","0.945269","-","0.492673","-0.000039","-0.000379"
"ox_subtotal_combined","Metric","N/A","","mean","29.496444","3,059,959","29.495475","3,065,142","-0.015407","[-0.043799, +0.012984]","-0.000522","[-0.1485%, +0.044%]","0.287497","-","0.373838","-0.000192","-0.005756"
