"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.022826","68,393","0.022579","69,498","-0.000264","[-0.001506, +0.000978]","-0.011572","[-6.5996%, +4.2852%]","0.676875","-","0.054249","-0.000540","-0.000014"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.258189","68,404","4.249363","69,501","-0.003211","[-0.040155, +0.033734]","-0.000754","[-0.943%, +0.7922%]","0.864758","-","0.054248","-0.000042","-0.000174"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.930556","68,407","0.930724","69,505","0.000246","[-0.001991, +0.002484]","0.000265","[-0.214%, +0.2669%]","0.829168","-","0.054250","0.000014","0.000013"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.015489","67,158","0.015298","68,240","-0.000171","[-0.001301, +0.000959]","-0.011034","[-8.3991%, +6.1923%]","0.766909","-","0.054449","-0.000540","-0.000009"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.006165","67,144","0.006348","68,233","0.000184","[-0.000516, +0.000885]","0.029880","[-8.3727%, +14.3487%]","0.606206","-","0.054448","0.001252","0.000010"
"dbd_avg_o2_package","Metric","N/A","","mean","0.674339","67,144","0.673751","68,233","-0.000653","[-0.005107, +0.003802]","-0.000968","[-0.7574%, +0.5638%]","0.773992","-","0.054448","-0.000053","-0.000035"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.667025","68,408","0.667709","69,506","0.000590","[-0.003802, +0.004982]","0.000884","[-0.5701%, +0.7469%]","0.792416","-","0.054251","0.000048","0.000032"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_cx_retrial","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.068449","229,018","0.069170","228,596","0.000624","[-0.000436, +0.001684]","0.009120","[-0.6366%, +2.4606%]","0.248385","-","0.041139","0.000497","0.000026"
"dbd_funnel_click_item","Metric","N/A","","mean","0.053939","619,709","0.055259","618,645","0.001319","[+0.000597, +0.002041]","0.024454","[+1.1075%, +3.7832%]","0.000340","Significant","0.041625","0.000866","0.000055"
"dbd_funnel_load_bottom_sheet","Metric","N/A","","mean","0.672991","619,709","0.673412","618,645","0.000281","[-0.001856, +0.002418]","0.000417","[-0.2758%, +0.3592%]","0.796866","-","0.041625","0.000063","0.000012"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.020600","619,709","0.020373","618,645","-0.000230","[-0.000765, +0.000305]","-0.011167","[-3.7142%, +1.4807%]","0.399428","-","0.041625","-0.000180","-0.000010"
"dbd_funnel_load_store","Metric","N/A","","mean","0.104238","619,709","0.105317","618,645","0.001029","[-0.000105, +0.002163]","0.009871","[-0.101%, +2.0752%]","0.075388","-","0.041625","0.000283","0.000043"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","2.936459","54,372","2.933743","54,998","-0.002880","[-0.028932, +0.023172]","-0.000981","[-0.9853%, +0.7891%]","0.828474","-","0.043656","-0.000041","-0.000126"
"dbd_funnel_transition_bottom_sheet","Metric","N/A","","mean","0.195853","619,709","0.211131","618,645","0.015283","[+0.01384, +0.016725]","0.078032","[+7.0666%, +8.5398%]","0.000000","Significant","0.041625","0.004442","0.000639"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.013508","249,337","0.013882","248,832","0.000357","[-0.000044, +0.000758]","0.026429","[-0.3227%, +5.6085%]","0.080691","-","0.035519","0.000821","0.000013"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o2_aov","Metric","N/A","","mean","22.748782","67,436","22.578998","68,529","-0.162078","[-0.349401, +0.025245]","-0.007125","[-1.5359%, +0.111%]","0.089918","-","0.054532","-0.000430","-0.008814"
"dbd_o2_gmv","Metric","N/A","","mean","3.664023","701,402","3.690526","700,314","0.021554","[-0.031322, +0.074429]","0.005883","[-0.8548%, +2.0313%]","0.424323","-","0.060010","0.000353","0.010992"
"dbd_o2_subtotal","Metric","N/A","","mean","15.053476","67,436","14.907565","68,529","-0.138928","[-0.292896, +0.01504]","-0.009229","[-1.9457%, +0.0999%]","0.076975","-","0.054532","-0.000563","-0.007555"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.024967","535,661","0.025502","534,340","0.000527","[-0.000066, +0.001121]","0.021124","[-0.2638%, +4.4885%]","0.081438","-","0.041836","0.000884","0.000021"
"dbd_o2_vp","Metric","N/A","","mean","-0.583982","67,436","-0.657978","68,529","-0.094387","[-0.250278, +0.061504]","0.161627","[+42.8572%, -10.5318%]","0.235347","-","0.054532","0.005646","-0.005133"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.094059","701,402","-0.107546","700,314","-0.016677","[-0.042187, +0.008833]","0.177303","[+44.8519%, -9.3914%]","0.200091","-","0.034732","0.006158","-0.008505"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.024411","535,661","0.024846","534,340","0.000427","[-0.000159, +0.001014]","0.017511","[-0.6504%, +4.1526%]","0.152963","-","0.046201","0.000809","0.000017"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.000556","535,661","0.000657","534,340","0.000101","[+0.000008, +0.000194]","0.181657","[+1.3866%, +34.9449%]","0.033844","Significant","0.008126","0.001476","0.000004"
"dbd_order_frequency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_14d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate","Metric","N/A","","mean","0.161065","701,402","0.163450","700,314","0.002225","[+0.000187, +0.004263]","0.013815","[+0.116%, +2.6469%]","0.032387","Significant","0.054078","0.000747","0.001135"
"dbd_order_rate_7d","Metric","N/A","","mean","0.097841","577,082","0.099768","575,274","0.001687","[+0.000329, +0.003045]","0.017239","[+0.336%, +3.1118%]","0.014913","Significant","0.027003","0.000466","0.000707"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.022855","240,472","0.024128","239,975","0.001283","[+0.000417, +0.00215]","0.056157","[+1.826%, +9.4054%]","0.003680","Significant","0.010918","0.000613","0.000027"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"first_contact_resolution_rate","Metric","N/A","","mean","0.821434","37,043","0.830353","37,563","0.007834","[-0.00039, +0.016059]","0.009537","[-0.0475%, +1.955%]","0.061913","-","0.020724","0.000191","0.000160"
"gov_per_order_curie","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_fco_all","Metric","N/A","","mean","10.119511","118,148","9.899572","118,818","-0.214110","[-0.518719, +0.090498]","-0.021158","[-5.1259%, +0.8943%]","0.168307","-","0.041175","-0.000867","-0.008773"
"nv_hqfr","Metric","N/A","","mean","0.842289","79,081","0.842110","79,650","-0.000173","[-0.003046, +0.002699]","-0.000206","[-0.3616%, +0.3205%]","0.905879","-","0.039668","-0.000008","-0.000007"
"nv_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"o1_aov","Metric","N/A","","mean","41.884508","537,632","41.870663","536,281","0.006400","[-0.116077, +0.128878]","0.000153","[-0.2771%, +0.3077%]","0.918423","-","0.044377","0.000008","0.000285"
"o1_gmv","Metric","N/A","","mean","145.548309","701,402","145.783035","700,314","0.182929","[-0.47057, +0.836429]","0.001257","[-0.3233%, +0.5747%]","0.583254","-","0.050232","0.000063","0.009358"
"o1_subtotal","Metric","N/A","","mean","30.380248","537,632","30.360905","536,281","-0.006897","[-0.102938, +0.089145]","-0.000227","[-0.3388%, +0.2934%]","0.888075","-","0.044377","-0.000011","-0.000307"
"o1_vp","Metric","N/A","","mean","4.003065","537,632","4.022638","536,281","0.008666","[-0.039655, +0.056988]","0.002165","[-0.9906%, +1.4236%]","0.725201","-","0.044377","0.000123","0.000386"
"o1_vp_per_cx","Metric","N/A","","mean","13.910617","701,402","14.005807","700,314","0.054028","[-0.121378, +0.229433]","0.003884","[-0.8726%, +1.6493%]","0.546044","-","0.056767","0.000220","0.002764"
"order_frequency_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_inflation_rate","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_rate_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"ox_subtotal_combined","Metric","N/A","","mean","30.601537","427,611","30.588760","426,709","-0.002032","[-0.10089, +0.096825]","-0.000066","[-0.3297%, +0.3164%]","0.967857","-","0.038834","-0.000003","-0.000079"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"variable_profit_per_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"vol_from_over_25","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
