"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.603620","218,581","4.610866","218,681","0.007247","[-0.014209, +0.028702]","0.001574","[-0.3086%, +0.6235%]","0.507974","-","0.126822","0.000222","0.000919"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.908370","218,580","0.908624","218,681","0.000254","[-0.00108, +0.001587]","0.000279","[-0.1189%, +0.1747%]","0.709186","-","0.126807","0.000035","0.000032"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.021533","213,586","0.021252","213,578","-0.000281","[-0.000972, +0.00041]","-0.013059","[-4.5139%, +1.9021%]","0.424961","-","0.126303","-0.002062","-0.000036"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.009171","213,568","0.008950","213,564","-0.000220","[-0.000685, +0.000244]","-0.024035","[-7.4715%, +2.6645%]","0.352628","-","0.126324","-0.003440","-0.000028"
"dbd_avg_o2_package","Metric","N/A","","mean","0.627601","213,553","0.629508","213,553","0.001906","[-0.000534, +0.004347]","0.003037","[-0.0851%, +0.6926%]","0.125801","-","0.126299","0.000365","0.000241"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.629538","218,581","0.631035","218,681","0.001497","[-0.000868, +0.003862]","0.002378","[-0.1378%, +0.6134%]","0.214662","-","0.126806","0.000284","0.000190"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_cx_retrial","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.111420","264,828","0.111151","264,451","-0.000233","[-0.001192, +0.000725]","-0.002093","[-1.0696%, +0.651%]","0.633436","-","0.042503","-0.000192","-0.000010"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.039379","51,315","0.039990","51,625","0.000727","[-0.000619, +0.002073]","0.018467","[-1.5712%, +5.2647%]","0.289603","-","0.005290","0.000250","0.000004"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o2_aov","Metric","N/A","","mean","20.969701","213,623","21.005257","213,618","0.036333","[-0.054703, +0.12737]","0.001733","[-0.2609%, +0.6074%]","0.434076","-","0.126037","0.000222","0.004579"
"dbd_o2_gmv","Metric","N/A","","mean","21.196459","403,469","21.244045","403,246","0.039802","[-0.121239, +0.200843]","0.001878","[-0.572%, +0.9475%]","0.628092","-","0.127829","0.000240","0.008499"
"dbd_o2_subtotal","Metric","N/A","","mean","13.880399","213,623","13.918684","213,618","0.036933","[-0.038549, +0.112414]","0.002661","[-0.2777%, +0.8099%]","0.337560","-","0.126037","0.000348","0.004655"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.120121","343,478","0.120607","343,296","0.000549","[-0.000944, +0.002042]","0.004568","[-0.7859%, +1.6996%]","0.471220","-","0.077274","0.000353","0.000010"
"dbd_o2_vp","Metric","N/A","","mean","-1.246515","213,623","-1.240697","213,618","0.002310","[-0.033583, +0.038202]","-0.001853","[+2.6942%, -3.0647%]","0.899639","-","0.126037","-0.000426","0.000291"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-1.259994","403,469","-1.254801","403,246","-0.004497","[-0.04147, +0.032476]","0.003569","[+3.2913%, -2.5775%]","0.811596","-","0.230126","0.000821","-0.000960"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_14d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate","Metric","N/A","","mean","1.010814","403,469","1.011368","403,246","0.001023","[-0.00563, +0.007676]","0.001012","[-0.5569%, +0.7593%]","0.763123","-","0.126008","0.000128","0.000218"
"dbd_order_rate_7d","Metric","N/A","","mean","0.663795","323,276","0.664670","322,876","0.001258","[-0.0027, +0.005216]","0.001895","[-0.4068%, +0.7858%]","0.533356","-","0.066280","0.000126","0.000215"
"dbd_postcheckout_search_avg_click_position","Metric","N/A","","mean","1.893365","59,423","2.049510","59,013","0.151153","[-0.167404, +0.469709]","0.079833","[-8.8416%, +24.8082%]","0.352377","-","0.264741","0.020903","0.036768"
"dbd_postcheckout_search_back_button_ctr","Metric","N/A","","mean","0.170810","81,321","0.169203","81,195","-0.001586","[-0.00478, +0.001608]","-0.009285","[-2.7984%, +0.9414%]","0.330442","-","0.223789","-0.002461","-0.000356"
"dbd_postcheckout_search_browse_button_ctr","Metric","N/A","","mean","0.000000","81,321","0.679795","81,195","0.679963","[+0.634971, +0.724955]","","[]","0.000000","Significant","0.192847","0.597876","0.124993"
"dbd_postcheckout_search_ctr","Metric","N/A","","mean","0.533290","314,195","0.531800","313,946","-0.001541","[-0.00531, +0.002228]","-0.002890","[-0.9958%, +0.4178%]","0.422893","-","0.235988","-0.000715","-0.000363"
"dbd_postcheckout_search_nsr","Metric","N/A","","mean","0.059704","314,195","0.059532","313,946","-0.000117","[-0.002243, +0.002008]","-0.001963","[-3.7561%, +3.3636%]","0.913954","-","0.235764","-0.000363","-0.000028"
"dbd_postcheckout_searched","Metric","N/A","","mean","0.056108","314,195","0.056196","313,946","0.000009","[-0.000586, +0.000605]","0.000169","[-1.0439%, +1.0777%]","0.975154","-","0.029273","0.000038","0.000000"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.054964","216,398","0.055044","215,991","0.000092","[-0.001296, +0.00148]","0.001671","[-2.3588%, +2.6929%]","0.896856","-","0.011799","0.000020","0.000001"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"first_contact_resolution_rate","Metric","N/A","","mean","0.842624","44,040","0.842452","44,181","0.000056","[-0.004332, +0.004445]","0.000067","[-0.5142%, +0.5275%]","0.979945","-","0.016004","0.000001","0.000001"
"gov_per_order_curie","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_fco_all","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_hqfr","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"nv_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"o1_aov","Metric","N/A","","mean","35.178241","316,149","35.190951","316,094","0.002106","[-0.082856, +0.087067]","0.000060","[-0.2355%, +0.2475%]","0.961255","-","0.026679","0.000002","0.000056"
"o1_gmv","Metric","N/A","","mean","209.060872","403,469","209.719636","403,246","0.288532","[-0.820605, +1.397668]","0.001380","[-0.3925%, +0.6685%]","0.610145","-","0.025537","0.000035","0.006080"
"o1_subtotal","Metric","N/A","","mean","26.371165","316,149","26.386017","316,094","0.005290","[-0.063267, +0.073847]","0.000201","[-0.2399%, +0.28%]","0.879789","-","0.026677","0.000005","0.000141"
"o1_vp","Metric","N/A","","mean","1.906628","316,149","1.905488","316,094","0.000750","[-0.112644, +0.114144]","0.000393","[-5.908%, +5.9867%]","0.989659","-","0.026680","0.000006","0.000020"
"o1_vp_per_cx","Metric","N/A","","mean","11.330903","403,469","11.355710","403,246","0.028176","[-0.648133, +0.704486]","0.002487","[-5.72%, +6.2174%]","0.934921","-","0.015389","0.000038","0.000594"
"order_frequency_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_inflation_rate","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_rate_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"ox_subtotal_combined","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"variable_profit_per_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"vol_from_over_25","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
