"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_post_checkout_browsed_stores_fyp","Metric","N/A","","mean","0.266395","1,388,913","0.272073","1,387,338","0.005451","[+0.004372, +0.006529]","0.020460","[+1.6412%, +2.4509%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nav_bar","Metric","N/A","","mean","0.735890","1,388,913","0.735178","1,387,338","-0.001459","[-0.003593, +0.000675]","-0.001983","[-0.4883%, +0.0918%]","0.180274","-","","",""
"dbd_post_checkout_fyp_carousel_item_depth","Metric","N/A","","mean","0.481200","1,209,323","0.432978","1,214,896","-0.048753","[-0.050268, -0.047237]","-0.101315","[-10.4464%, -9.8165%]","0.000000","Significant","","",""
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.200029","1,403,041","0.203078","1,401,787","0.002786","[+0.001319, +0.004252]","0.013926","[+0.6596%, +2.1255%]","0.000196","Significant","0.195050","0.002716","0.003122"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.232175","979,784","0.236060","977,732","0.003653","[+0.001835, +0.00547]","0.015733","[+0.7906%, +2.356%]","0.000082","Significant","0.157978","0.002485","0.002857"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.122384","1,360,902","0.124177","1,359,292","0.001616","[+0.000642, +0.002589]","0.013201","[+0.5244%, +2.1157%]","0.001147","Significant","0.115663","0.001527","0.001756"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.204003","1,403,041","-0.197682","1,401,787","0.006097","[-0.001728, +0.013923]","-0.029889","[+0.8469%, -6.8248%]","0.126709","-","0.280840","-0.008394","0.006833"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.056149","1,403,041","0.055760","1,401,787","-0.000523","[-0.001375, +0.000329]","-0.009310","[-2.4486%, +0.5866%]","0.229207","-","0.191774","-0.001785","-0.000586"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.066048","979,784","0.065775","977,732","-0.000390","[-0.001456, +0.000676]","-0.005906","[-2.2042%, +1.023%]","0.473169","-","0.157490","-0.000930","-0.000305"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.031204","1,360,902","0.030832","1,359,292","-0.000450","[-0.000983, +0.000083]","-0.014416","[-3.1491%, +0.2659%]","0.097984","-","0.103365","-0.001490","-0.000489"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.154239","1,403,041","0.148232","1,401,787","-0.007138","[-0.01262, -0.001656]","-0.046278","[-8.1819%, -1.0736%]","0.010710","Significant","0.278127","-0.012871","-0.000777"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","1.216612","1,403,041","1.209152","1,401,787","-0.008664","[-0.024825, +0.007497]","-0.007121","[-2.0405%, +0.6162%]","0.293390","-","0.239862","-0.001708","-0.000943"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.299750","1,403,041","0.294986","1,401,787","-0.003526","[-0.013799, +0.006747]","-0.011763","[-4.6035%, +2.2508%]","0.501117","-","0.234659","-0.002760","-0.000384"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.001061","1,403,041","0.000684","1,401,787","-0.000377","[-0.000919, +0.000165]","-0.355199","[-86.5721%, +15.5323%]","0.172676","-","0.268554","-0.095390","-0.000041"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.764026","1,403,041","0.743880","1,401,787","-0.019861","[-0.036817, -0.002905]","-0.025995","[-4.8188%, -0.3802%]","0.021689","Significant","0.273914","-0.007120","-0.002161"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","2.519318","1,403,041","2.477825","1,401,787","-0.041707","[-0.069897, -0.013517]","-0.016555","[-2.7744%, -0.5365%]","0.003735","Significant","0.254684","-0.004216","-0.004538"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.046237","1,403,041","0.045157","1,401,787","-0.000972","[-0.005364, +0.003421]","-0.021017","[-11.6012%, +7.3978%]","0.664556","-","0.404675","-0.008505","-0.000106"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","2.802470","1,403,041","2.898057","1,401,787","0.093404","[+0.066245, +0.120564]","0.033329","[+2.3638%, +4.3021%]","0.000000","Significant","0.172085","0.005735","0.010164"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.009081","1,403,041","0.008737","1,401,787","-0.000348","[-0.000618, -0.000078]","-0.038325","[-6.8108%, -0.8542%]","0.011665","Significant","0.282712","-0.010835","-0.000038"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.069783","1,403,041","0.069108","1,401,787","-0.000725","[-0.001558, +0.000108]","-0.010389","[-2.2329%, +0.1552%]","0.088148","-","0.233298","-0.002424","-0.000079"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.010742","1,403,041","0.010594","1,401,787","-0.000146","[-0.00046, +0.000169]","-0.013555","[-4.2867%, +1.5756%]","0.364718","-","0.233096","-0.003160","-0.000016"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000027","1,403,041","0.000019","1,401,787","-0.000008","[-0.000019, +0.000003]","-0.296312","[-71.2039%, +11.9415%]","0.162421","-","0.280727","0.000000","0.000000"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.027364","1,403,041","0.026751","1,401,787","-0.000618","[-0.001116, -0.000121]","-0.022599","[-4.0791%, -0.4407%]","0.014903","Significant","0.253667","-0.005733","-0.000067"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.119377","1,403,041","0.117532","1,401,787","-0.001927","[-0.003051, -0.000804]","-0.016145","[-2.5556%, -0.6735%]","0.000771","Significant","0.243032","-0.003924","-0.000210"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.001150","1,403,041","0.001125","1,401,787","-0.000025","[-0.000111, +0.00006]","-0.021838","[-9.6094%, +5.2418%]","0.564337","-","0.395848","-0.008645","-0.000003"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.144574","1,403,041","0.149093","1,401,787","0.004518","[+0.003223, +0.005813]","0.031250","[+2.2296%, +4.0205%]","0.000000","Significant","0.168396","0.005262","0.000492"
"doubledash_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_post_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"doubledash_wau","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.020020","786,601","0.019806","786,623","-0.000211","[-0.000664, +0.000242]","-0.010525","[-3.3153%, +1.2103%]","0.361940","-","0.035947","-0.000378","-0.000017"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.197945","1,379,897","0.197669","1,378,557","-0.000255","[-0.000832, +0.000321]","-0.001291","[-0.4204%, +0.1623%]","0.385368","-","0.130587","-0.000133","-0.000033"
"first_contact_resolution_rate","Metric","N/A","","mean","0.930123","88,525","0.930049","88,411","0.000120","[-0.002548, +0.002788]","0.000129","[-0.2739%, +0.2997%]","0.929771","-","0.063519","0.000009","0.000008"
"gov_per_order_curie","Metric","N/A","","mean","36.404006","1,380,082","36.400912","1,378,757","-0.002706","[-0.046476, +0.041063]","-0.000074","[-0.1277%, +0.1128%]","0.903539","-","0.152410","-0.000011","-0.000413"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"hqdr_ratio","Metric","N/A","","mean","0.912060","1,400,043","0.912212","1,398,763","0.000101","[-0.000244, +0.000445]","0.000111","[-0.0267%, +0.0488%]","0.565937","-","0.154776","0.000017","0.000016"
"nv_fco_all","Metric","N/A","","mean","10.332612","1,399,959","10.325069","1,398,644","-0.007546","[-0.031624, +0.016533]","-0.000730","[-0.3061%, +0.16%]","0.539068","-","0.505272","-0.000370","-0.003814"
"nv_hqfr","Metric","N/A","","mean","0.818521","1,012,142","0.818826","1,011,768","0.000289","[-0.000557, +0.001135]","0.000353","[-0.0681%, +0.1387%]","0.503562","-","0.519082","0.000185","0.000150"
"nv_mau","Metric","N/A","","mean","0.969779","1,403,041","0.969523","1,401,787","-0.000243","[-0.000643, +0.000157]","-0.000250","[-0.0663%, +0.0162%]","0.234042","-","0.276293","-0.000069","-0.000064"
"o1_aov","Metric","N/A","","mean","37.146615","1,379,715","37.151311","1,378,422","0.010228","[-0.033703, +0.054159]","0.000275","[-0.0907%, +0.1458%]","0.648154","-","0.147678","0.000042","0.001510"
"o1_gmv","Metric","N/A","","mean","200.394521","1,403,041","200.396317","1,401,787","0.149144","[-0.2923, +0.590589]","0.000744","[-0.1459%, +0.2947%]","0.507853","-","0.151350","0.000113","0.015645"
"o1_subtotal","Metric","N/A","","mean","27.840323","1,379,715","27.840617","1,378,422","0.005378","[-0.03187, +0.042626]","0.000193","[-0.1145%, +0.1531%]","0.777196","-","0.147678","0.000030","0.000794"
"o1_vp","Metric","N/A","","mean","1.903153","1,379,715","1.907253","1,378,422","0.001595","[-0.010999, +0.014189]","0.000838","[-0.5779%, +0.7455%]","0.803975","-","0.147678","0.000074","0.000236"
"o1_vp_per_cx","Metric","N/A","","mean","10.266925","1,403,041","10.287831","1,401,787","0.008357","[-0.062902, +0.079617]","0.000814","[-0.6127%, +0.7755%]","0.818201","-","0.088559","0.000072","0.000877"
"order_frequency_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"order_inflation_rate","Metric","N/A","","mean","0.184106","963,002","0.184039","962,058","-0.000043","[-0.000232, +0.000146]","-0.000232","[-0.1258%, +0.0794%]","0.658152","-","0.112856","-0.000027","-0.000005"
"order_rate_per_entity_7d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"ox_subtotal_combined","Metric","N/A","","mean","27.786049","1,089,535","27.797353","1,087,622","0.012705","[-0.026451, +0.051861]","0.000457","[-0.0952%, +0.1866%]","0.524814","-","0.123333","0.000057","0.001568"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.355847","990,750","0.355895","990,165","0.000242","[-0.000683, +0.001167]","0.000680","[-0.192%, +0.328%]","0.608328","-","0.112632","0.000069","0.000027"
"variable_profit_per_order","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"vol_from_over_25","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
